instance_id,box_id,length,width,height
28,45,20.25,7.25,51.0
28,46,71.0,17.25,39.5
28,47,39.5,29.0,17.25
28,48,33.5,36.0,24.5
28,49,36.0,32.5,33.5
29,0,100.0,11.5,72.0
29,1,29.0,27.0,17.5
29,2,29.0,73.0,17.5
29,3,26.0,46.5,55.0
29,4,26.0,46.5,45.0
29,5,74.0,24.5,43.0
29,6,100.0,15.25,17.5
29,7,100.0,17.5,21.25
29,8,46.0,65.0,46.5
29,9,41.5,46.5,28.0
29,10,46.5,22.0,10.5
29,11,46.5,10.5,52.0
29,12,100.0,12.0,24.5
29,13,14.0,100.0,24.5
29,14,28.0,11.5,33.0
29,15,11.5,67.0,28.0
29,16,28.25,74.0,14.25
29,17,74.0,14.25,18.25
29,18,23.5,9.0,46.5
29,19,46.5,23.5,19.0
29,20,21.0,10.25,74.0
29,21,74.0,21.0,14.25
29,22,74.0,22.25,10.25
29,23,74.0,10.25,24.25
29,24,17.5,68.0,34.5
29,25,32.0,34.5,17.5
29,26,28.0,36.0,24.5
29,27,46.0,24.5,36.0
30,0,100.0,42.0,33.0
30,1,26.0,41.0,42.0
30,2,74.0,11.5,42.0
30,3,42.0,16.75,74.0
30,4,54.0,29.0,26.0
30,5,29.0,46.0,26.0
30,6,42.0,26.0,55.0
30,7,45.0,42.0,26.0
30,8,29.0,42.0,10.0
30,9,10.0,58.0,29.0
30,10,29.0,18.5,67.0
30,11,29.0,14.0,39.0
30,12,12.75,34.0,42.0
30,13,42.0,12.75,40.0
30,14,43.5,29.0,14.0
30,15,14.0,17.5,29.0
30,16,29.0,20.5,50.0
30,17,50.0,29.0,16.5
30,18,29.0,52.0,33.0
30,19,29.0,48.0,33.0
30,20,19.5,67.0,67.0
30,21,9.5,67.0,67.0
30,22,13.5,50.0,63.0
30,23,63.0,15.5,50.0
30,24,29.0,5.25,67.0
30,25,9.25,67.0,29.0
31,0,26.0,61.0,29.0
31,1,26.0,21.0,27.5
31,2,61.0,50.0,11.0
31,3,21.0,26.0,12.75
31,4,21.0,20.75,26.0
31,5,44.5,47.0,39.0
31,6,44.5,39.0,53.0
31,7,39.0,32.5,18.5
31,8,61.0,13.0,40.0
31,9,60.0,31.5,19.0
31,10,31.5,31.0,60.0
31,11,18.5,39.0,11.5
31,12,18.5,23.5,100.0
31,13,18.5,12.75,39.0
31,14,23.5,40.0,26.0
31,15,50.0,23.0,25.5
31,16,29.5,25.0,60.0
31,17,40.0,30.0,36.5
31,18,15.5,18.5,37.0
31,19,18.5,39.0,18.25
31,20,39.0,18.5,8.25
31,21,16.75,10.25,39.0
31,22,16.75,8.25,39.0
31,23,24.5,30.0,27.0
31,24,13.0,24.5,30.0
31,25,24.0,23.0,35.5
31,26,18.5,17.0,39.0
31,27,39.0,33.0,18.5
31,28,26.0,40.0,16.75
31,29,40.0,26.0,20.75
31,30,41.5,15.5,18.5
31,31,21.5,15.5,18.5
31,32,29.5,23.5,25.0
31,33,25.0,29.5,15.5
31,34,25.0,21.0,14.75
31,35,14.75,25.0,21.0
31,36,26.0,21.75,23.0
31,37,26.0,23.0,13.75
31,38,29.5,40.0,31.0
31,39,31.5,40.0,31.0
31,40,18.5,50.0,28.5
31,41,18.5,10.5,50.0
32,0,100.0,24.5,34.0
32,1,66.0,14.0,29.0
32,2,29.0,66.0,34.0
32,3,15.5,52.0,100.0
32,4,52.0,15.5,100.0
32,5,9.25,34.0,100.0
32,6,34.0,100.0,23.25
32,7,19.75,34.0,100.0
32,8,7.75,100.0,34.0
32,9,23.0,100.0,15.5
32,10,100.0,11.0,15.5
32,11,100.0,35.0,33.0
32,12,19.0,100.0,35.0
32,13,71.0,36.0,48.0
32,14,48.0,30.0,18.5
32,15,48.0,52.5,30.0
33,0,28.5,47.0,27.0
33,1,33.0,47.0,42.5
33,2,47.0,67.0,12.25
33,3,30.25,47.0,67.0
33,4,28.5,39.5,47.0
33,5,28.5,19.75,47.0
33,6,13.75,28.5,47.0
33,7,26.5,39.5,100.0
33,8,73.0,27.0,16.5
33,9,27.0,27.0,37.5
33,10,27.0,27.0,15.5
33,11,53.0,100.0,17.75
33,12,36.5,27.0,41.5
33,13,9.5,31.5,36.5
33,14,29.0,12.5,57.0
33,15,43.0,29.0,12.5
33,16,31.5,8.75,36.5
33,17,31.5,36.5,8.75
33,18,15.75,53.0,66.0
33,19,34.0,15.75,53.0
33,20,34.5,100.0,17.5
33,21,34.5,11.5,100.0
33,22,39.5,26.5,66.0
33,23,14.25,39.5,34.0
33,24,12.25,34.0,39.5
34,0,38.0,27.5,34.0
34,1,37.0,62.0,18.5
34,2,34.0,35.5,21.0
34,3,34.0,35.5,17.0
34,4,63.0,43.0,17.5
34,5,100.0,34.0,19.5
34,6,37.0,62.0,11.25
34,7,24.0,19.5,55.0
34,8,45.0,19.5,24.0
34,9,33.25,62.0,12.5
34,10,42.0,37.0,34.0
34,11,42.0,66.0,37.0
34,12,17.5,69.0,19.0
34,13,69.0,17.5,39.0
34,14,19.0,16.5,16.5
34,15,45.5,23.5,63.0
34,16,17.5,58.0,14.5
34,17,58.0,17.5,16.5
34,18,46.5,63.0,9.5
34,19,46.5,9.5,63.0
34,20,24.5,15.625,62.0
34,21,17.625,24.5,62.0
34,22,19.5,12.75,63.0
34,23,32.75,26.5,19.5
34,24,32.75,19.5,36.5
34,25,33.5,38.0,66.0
34,26,38.0,11.75,66.0
34,27,38.0,17.75,66.0
34,28,9.25,19.0,46.5
34,29,7.25,19.0,46.5
35,0,100.0,18.0,27.0
35,1,59.0,38.0,27.0
35,2,32.5,20.0,69.0
35,3,100.0,44.0,20.5
35,4,27.0,12.5,38.0
35,5,29.0,73.0,10.5
35,6,30.5,32.5,18.0
35,7,32.5,30.5,18.0
35,8,40.5,69.0,30.0
35,9,12.0,69.0,40.5
35,10,36.0,38.5,18.25
35,11,38.5,14.25,36.0
35,12,27.0,38.0,15.25
35,13,13.25,27.0,38.0
35,14,44.0,19.25,100.0
35,15,9.25,100.0,44.0
35,16,26.5,44.0,44.0
35,17,56.0,26.5,44.0
35,18,10.5,73.0,31.0
35,19,16.5,31.0,73.0
35,20,100.0,13.0,24.5
35,21,100.0,24.5,31.0
35,22,29.0,10.25,73.0
35,23,10.25,73.0,29.0
35,24,14.0,46.5,40.5
35,25,14.0,40.5,22.5
36,0,53.0,26.0,62.0
36,1,35.0,13.25,38.0
36,2,35.0,38.0,17.25
36,3,20.25,62.0,74.0
36,4,74.0,62.0,8.25
36,5,48.0,24.5,21.0
36,6,20.5,24.5,48.0
36,7,24.5,48.0,20.5
36,8,23.5,31.0,67.0
36,9,21.0,23.5,67.0
36,10,30.5,65.0,18.0
36,11,16.5,34.0,47.0
36,12,10.25,20.0,65.0
36,13,65.0,20.0,20.25
36,14,48.0,23.5,34.5
36,15,19.5,67.0,23.5
36,16,17.5,67.0,23.5
36,17,23.5,48.0,19.25
36,18,13.25,23.5,48.0
36,19,62.0,26.0,7.25
36,20,26.0,62.0,17.25
36,21,23.5,44.5,63.0
36,22,63.0,22.5,23.5
36,23,16.5,29.5,61.0
36,24,16.5,29.5,39.0
36,25,22.0,22.5,100.0
36,26,22.5,100.0,16.0
36,27,66.0,16.5,12.5
36,28,16.5,66.0,34.5
36,29,52.0,17.5,16.5
36,30,16.5,17.5,48.0
37,0,65.0,100.0,17.0
37,1,32.0,74.0,21.0
37,2,24.5,21.0,26.0
37,3,26.0,12.5,21.0
37,4,63.0,12.0,21.0
37,5,67.0,41.0,33.5
37,6,42.0,21.0,18.5
37,7,18.5,21.0,58.0
37,8,68.0,20.5,41.0
37,9,67.0,27.0,10.5
37,10,28.5,14.25,51.0
37,11,6.25,28.5,51.0
37,12,38.5,20.5,28.5
37,13,38.5,22.5,20.5
37,14,51.0,20.5,40.5
37,15,15.5,67.0,23.5
37,16,67.0,17.5,15.5
37,17,12.5,68.0,41.0
37,18,74.0,10.5,45.0
37,19,23.0,10.5,74.0
37,20,21.0,67.0,5.25
37,21,21.0,5.25,33.0
37,22,10.5,27.0,31.5
37,23,27.0,10.5,35.5
37,24,74.0,20.0,10.5
37,25,74.0,10.5,48.0
37,26,25.5,49.5,21.0
37,27,41.5,49.5,21.0
37,28,33.5,14.0,21.0
37,29,26.5,19.5,20.5
37,30,20.5,31.5,26.5
37,31,12.0,20.5,41.0
37,32,20.0,20.5,41.0
37,33,14.0,14.75,21.0
37,34,14.75,21.0,14.0
37,35,9.25,100.0,12.5
37,36,8.5,9.25,100.0
37,37,32.0,12.5,15.5
37,38,32.0,12.5,25.5
37,39,17.0,35.0,29.0
37,40,17.0,35.0,71.0
37,41,45.5,21.0,23.5
37,42,23.5,21.5,21.0
38,0,30.0,31.0,38.0
38,1,30.0,36.0,32.0
38,2,62.0,17.0,21.5
38,3,62.0,17.0,9.5
38,4,70.0,15.25,13.5
38,5,70.0,15.25,13.5
38,6,31.0,11.0,44.0
38,7,39.5,15.25,38.0
38,8,25.0,33.0,30.0
38,9,70.0,12.25,27.0
38,10,70.0,18.25,27.0
38,11,31.0,29.0,23.0
38,12,23.0,73.0,15.25
38,13,21.5,30.0,59.0
38,14,59.0,30.0,9.5
38,15,30.0,12.5,33.0
38,16,30.0,33.0,34.5
38,17,16.0,28.0,36.0
38,18,36.0,14.0,28.0
38,19,7.625,50.0,70.0
38,20,70.0,50.0,7.625
38,21,40.0,30.0,19.0
38,22,28.0,30.0,13.5
38,23,30.0,19.5,28.0
38,24,42.0,31.0,13.0
38,25,31.0,13.0,20.0
38,26,56.0,31.0,20.0
38,27,29.0,100.0,15.625
38,28,29.0,21.0,10.5
38,29,70.0,30.5,24.5
38,30,20.0,35.0,31.0
38,31,31.0,20.0,21.0
38,32,30.5,70.0,15.25
38,33,30.5,33.25,70.0
38,34,40.0,30.0,7.5
38,35,30.0,40.0,9.5
38,36,36.5,15.25,9.0
38,37,36.5,9.0,15.25
38,38,30.0,14.5,31.0
38,39,31.0,30.0,26.5
38,40,15.5,100.0,15.625
38,41,15.625,25.5,58.0
38,42,25.5,15.625,42.0
38,43,21.0,17.5,20.5
38,44,11.5,20.5,21.0
38,45,38.0,12.75,15.25
38,46,20.75,15.25,38.0
39,0,33.0,55.0,35.5
39,1,55.0,29.0,59.0
39,2,29.0,55.0,30.5
39,3,47.0,26.5,33.5
39,4,29.0,37.5,10.5
39,5,29.0,17.5,10.5
39,6,24.5,55.0,41.5
39,7,15.75,55.0,42.5
39,8,42.5,55.0,16.875
39,9,8.875,42.5,55.0
39,10,31.5,100.0,16.5
39,11,51.0,45.0,21.5
39,12,11.75,17.5,55.0
39,13,13.5,16.5,32.0
39,14,17.5,27.5,23.75
39,15,27.5,23.75,17.5
39,16,47.0,12.75,18.5
39,17,55.0,15.5,15.75
39,18,19.75,15.5,55.0
39,19,44.0,28.5,45.0
39,20,20.75,18.5,14.5
39,21,32.5,18.5,20.75
39,22,45.0,33.5,23.5
39,23,21.5,45.0,21.5
39,24,45.0,28.5,29.0
39,25,45.0,28.5,27.0
39,26,27.5,21.5,32.5
39,27,21.5,12.5,27.5
39,28,21.5,29.5,33.5
39,29,12.75,55.0,29.5
39,30,20.75,55.0,29.5
39,31,13.75,29.5,33.5
39,32,33.5,29.5,19.75
39,33,13.5,16.5,34.0
39,34,34.0,16.5,13.5
39,35,33.5,45.0,14.75
39,36,45.0,14.75,33.5
40,0,9.0,100.0,100.0
40,1,57.0,15.5,72.0
40,2,72.0,28.0,37.0
40,3,21.0,57.0,11.0
40,4,11.0,57.0,51.0
40,5,27.0,20.0,52.0
40,6,53.0,28.0,27.0
40,7,19.0,27.0,28.0
40,8,36.0,72.0,15.5
40,9,36.0,27.5,72.0
40,10,26.0,19.0,71.0
40,11,26.0,19.0,29.0
40,12,74.0,19.0,63.0
40,13,37.0,74.0,19.0
40,14,27.0,47.0,20.0
40,15,20.0,27.0,25.0
40,16,37.0,72.0,36.0
40,17,36.0,37.0,72.0
40,18,72.0,30.5,9.5
40,19,9.5,72.0,26.5
40,20,52.0,27.0,26.0
40,21,26.0,27.0,52.0
41,0,35.0,28.0,55.0
41,1,29.5,35.0,28.0
41,2,35.0,28.0,15.5
41,3,60.0,28.0,41.5
41,4,30.0,100.0,40.0
41,5,26.0,40.0,100.0
41,6,11.75,100.0,60.0
41,7,60.0,100.0,11.75
41,8,32.0,100.0,18.5
41,9,100.0,32.0,16.5
41,10,34.0,41.5,72.0
41,11,40.0,44.0,20.0
41,12,12.0,40.0,44.0
41,13,27.0,68.0,26.0
41,14,68.0,14.0,27.0
41,15,41.5,26.0,21.0
41,16,51.0,41.5,26.0
41,17,68.0,8.5,40.0
41,18,68.0,8.5,40.0
42,0,32.0,100.0,34.0
42,1,20.0,34.0,100.0
42,2,34.0,100.0,48.0
42,3,50.0,68.0,34.0
42,4,34.0,20.0,100.0
42,5,50.0,14.0,68.0
42,6,50.0,68.0,20.0
42,7,32.0,70.0,100.0
42,8,30.0,100.0,32.0
42,9,34.0,12.0,60.0
42,10,34.0,40.0,12.0
43,0,10.75,62.0,36.0
43,1,11.0,46.0,36.0
43,2,38.0,36.0,37.5
43,3,10.375,36.0,62.0
43,4,46.0,64.0,24.0
43,5,10.0,46.0,64.0
43,6,21.0,27.5,38.0
43,7,36.0,18.0,25.5
43,8,44.0,36.0,25.5
43,9,65.0,23.5,18.0
43,10,41.0,8.5,33.0
43,11,33.0,14.5,41.0
43,12,23.0,26.5,33.0
43,13,66.0,8.5,41.0
43,14,27.5,18.0,15.0
43,15,20.0,15.0,27.5
43,16,46.0,13.5,38.0
43,17,15.0,60.0,28.0
43,18,37.0,36.0,18.0
43,19,60.0,10.25,54.0
43,20,40.0,54.0,10.25
43,21,14.25,54.0,57.0
43,22,43.0,14.25,54.0
43,23,12.0,36.0,29.0
43,24,34.0,29.0,36.0
43,25,21.5,18.0,19.5
43,26,21.5,45.5,18.0
43,27,23.0,33.0,8.25
43,28,6.25,23.0,33.0
43,29,21.0,33.0,28.0
43,30,27.0,21.0,28.0
43,31,10.5,54.0,52.0
43,32,48.0,54.0,10.5
43,33,38.0,30.0,9.5
43,34,9.5,16.0,38.0
43,35,43.5,18.0,55.0
43,36,21.5,55.0,18.0
43,37,36.0,28.0,18.375
43,38,34.0,36.0,18.375
43,39,25.5,14.5,66.0
43,40,14.5,41.0,15.5
43,41,25.0,15.5,14.5
43,42,23.0,11.0,18.0
43,43,23.0,18.0,25.0
43,44,13.0,46.0,23.0
43,45,46.0,23.0,15.0
44,0,47.5,33.0,69.0
44,1,100.0,10.0,27.0
44,2,31.0,53.5,50.0
44,3,50.0,53.5,31.0
44,4,22.25,73.0,42.5
44,5,22.25,24.5,18.5
44,6,40.5,11.75,33.0
44,7,28.5,11.75,33.0
44,8,17.5,100.0,19.5
44,9,27.0,18.0,19.0
44,10,27.0,37.0,18.0
44,11,10.5,69.0,13.75
44,12,73.0,36.5,26.25
44,13,30.5,26.25,73.0
44,14,20.5,35.5,67.0
44,15,22.25,22.25,24.5
44,16,32.25,22.25,24.5
44,17,48.5,20.5,37.5
44,18,20.5,18.5,37.5
44,19,27.0,28.0,18.0
44,20,16.0,18.0,27.0
44,21,22.5,13.75,39.5
44,22,13.75,22.5,29.5
44,23,60.0,19.5,13.5
44,24,40.0,13.5,19.5
44,25,13.0,27.0,41.0
44,26,34.5,27.0,46.0
44,27,46.0,27.0,24.5
44,28,33.0,41.0,13.5
44,29,33.0,41.0,13.5
44,30,27.0,26.0,36.5
44,31,26.0,27.0,22.5
44,32,15.5,26.0,27.0
44,33,27.0,26.0,25.5
45,0,49.0,31.0,24.0
45,1,53.0,30.0,36.0
45,2,30.0,47.0,36.0
45,3,49.0,24.0,29.5
45,4,20.5,24.0,51.0
45,5,36.5,51.0,24.0
45,6,18.0,29.0,38.0
45,7,29.0,18.0,38.0
45,8,14.75,49.0,24.0
45,9,25.0,35.0,50.0
45,10,12.5,24.0,21.5
45,11,35.0,50.0,9.5
45,12,36.0,19.0,49.5
45,13,16.25,24.0,21.5
45,14,14.25,21.5,24.0
45,15,15.5,35.0,27.0
45,16,24.0,26.5,24.75
45,17,24.0,22.5,24.75
45,18,30.0,16.0,24.0
45,19,30.0,24.0,16.0
45,20,25.0,30.5,100.0
45,21,25.0,34.5,100.0
45,22,12.0,29.5,43.0
45,23,36.0,10.75,38.0
45,24,10.75,36.0,38.0
45,25,35.0,10.5,15.5
45,26,12.5,15.5,35.0
45,27,24.0,37.0,32.0
45,28,24.0,33.0,32.0
45,29,46.0,12.0,32.0
45,30,54.0,32.0,12.0
45,31,36.0,19.0,13.75
45,32,19.0,36.0,35.75
45,33,43.0,29.5,6.0
45,34,29.5,43.0,6.0
45,35,15.0,100.0,58.0
45,36,42.0,100.0,15.0
46,0,50.0,100.0,11.0
46,1,55.0,15.0,100.0
46,2,24.5,53.0,60.0
46,3,39.0,43.0,38.5
46,4,14.5,39.0,43.0
46,5,61.0,16.5,43.0
46,6,36.5,43.0,61.0
46,7,5.5,45.0,100.0
46,8,45.0,9.5,100.0
46,9,35.0,21.0,63.0
46,10,35.0,37.0,21.0
46,11,57.0,53.0,29.0
46,12,100.0,5.25,65.0
46,13,100.0,65.0,7.25
46,14,30.0,11.0,50.0
46,15,70.0,50.0,11.0
46,16,20.5,11.0,57.0
46,17,32.5,11.0,57.0
46,18,26.5,32.5,60.0
46,19,26.5,32.5,60.0
46,20,100.0,8.5,38.5
46,21,8.5,26.5,100.0
47,0,62.0,10.0,100.0
47,1,62.0,18.0,58.0
47,2,100.0,16.0,28.0
47,3,21.0,11.25,100.0
47,4,100.0,34.0,34.5
47,5,100.0,34.5,66.0
47,6,42.0,23.0,18.0
47,7,39.0,18.0,42.0
47,8,40.0,21.0,19.25
47,9,60.0,19.25,21.0
47,10,29.0,22.0,28.0
47,11,43.0,21.0,38.0
47,12,43.0,62.0,21.0
47,13,28.5,22.0,28.0
47,14,22.0,28.0,42.5
47,15,26.5,21.0,58.0
47,16,33.5,100.0,16.5
47,17,31.5,16.5,100.0
47,18,53.0,16.5,35.0
47,19,35.0,16.5,47.0
47,20,26.5,42.0,7.5
47,21,13.5,26.5,42.0
48,0,30.0,62.0,38.0
48,1,100.0,24.5,21.0
48,2,62.0,40.5,44.0
48,3,38.0,24.0,30.0
48,4,30.0,38.0,14.0
48,5,70.0,17.0,36.0
48,6,30.0,24.5,41.0
48,7,24.5,41.0,35.0
48,8,27.0,24.5,64.0
48,9,64.0,24.5,18.5
48,10,64.0,16.5,24.5
48,11,21.0,25.0,36.0
48,12,5.25,100.0,62.0
48,13,5.25,100.0,62.0
48,14,24.5,21.5,41.0
48,15,37.0,70.0,38.0
48,16,70.0,38.0,27.0
48,17,13.5,24.5,28.5
48,18,13.5,12.5,24.5
48,19,36.0,24.5,42.0
48,20,27.0,40.5,34.0
48,21,28.0,40.5,27.0
48,22,40.5,29.0,32.0
48,23,40.5,8.0,29.0
48,24,45.0,21.0,15.0
48,25,21.0,21.0,45.0
48,26,24.5,36.0,8.0
48,27,36.0,12.0,24.5
48,28,40.5,8.5,22.0
48,29,40.5,20.5,22.0
49,0,65.0,31.0,37.0
49,1,54.0,35.0,54.0
49,2,35.0,14.5,46.0
49,3,35.0,24.5,46.0
49,4,35.0,46.0,28.0
49,5,26.0,17.5,46.0
49,6,17.5,46.0,26.0
49,7,43.5,46.0,35.0
49,8,35.0,17.5,46.0
49,9,26.5,17.0,37.0
49,10,38.5,17.0,37.0
49,11,30.5,18.5,52.0
49,12,52.0,18.5,34.5
49,13,28.0,65.0,8.25
49,14,28.0,65.0,16.25
49,15,52.0,19.5,10.25
49,16,14.25,11.75,52.0
49,17,14.25,52.0,7.75
49,18,46.5,48.0,65.0
49,19,48.0,65.0,16.5
49,20,24.0,41.5,24.5
49,21,24.5,24.0,23.5
49,22,37.5,52.0,17.5
49,23,37.5,52.0,47.5
49,24,40.5,19.5,20.0
49,25,19.0,40.5,19.5
49,26,40.5,13.0,19.5
50,0,43.0,27.0,35.5
50,1,30.5,25.5,34.5
50,2,23.5,48.0,30.5
50,3,24.75,30.5,48.0
50,4,22.5,35.0,53.0
50,5,14.375,30.5,48.0
50,6,10.375,48.0,30.5
50,7,15.25,52.0,22.5
50,8,52.0,15.25,50.5
50,9,41.5,17.25,30.5
50,10,41.5,30.5,17.25
50,11,100.0,12.5,31.5
50,12,17.0,73.0,15.25
50,13,26.5,15.5,35.0
50,14,17.25,33.0,73.0
50,15,16.75,100.0,22.5
50,16,22.5,14.75,100.0
50,17,17.25,33.0,40.5
50,18,32.5,17.25,33.0
50,19,100.0,35.0,4.75
50,20,15.25,50.5,35.0
50,21,22.5,35.0,15.25
50,22,67.0,42.5,12.25
50,23,35.0,10.75,70.0
50,24,30.0,10.75,35.0
50,25,53.0,28.5,14.5
50,26,20.5,28.5,53.0
50,27,43.0,27.0,14.75
50,28,27.0,14.75,43.0
50,29,32.5,7.5,57.0
50,30,7.5,57.0,32.5
50,31,57.0,65.0,10.75
50,32,43.5,57.0,8.75
50,33,21.5,57.0,8.75
50,34,32.5,22.25,42.5
50,35,22.25,34.5,42.5
50,36,15.5,18.5,22.5
50,37,15.5,16.5,22.5
50,38,22.5,35.0,37.5
50,39,37.5,26.5,35.0
51,0,19.5,27.0,100.0
51,1,23.0,100.0,19.75
51,2,41.5,19.5,45.5
51,3,23.5,6.75,73.0
51,4,11.0,100.0,45.0
51,5,100.0,18.5,45.0
51,6,41.5,19.5,31.0
51,7,31.5,9.75,45.5
51,8,28.5,22.0,100.0
51,9,22.5,31.5,19.5
51,10,9.875,72.0,36.0
51,11,36.0,72.0,5.875
51,12,100.0,10.0,16.5
51,13,100.0,12.0,16.5
51,14,28.0,35.5,56.0
51,15,28.0,35.5,44.0
51,16,9.75,32.75,31.5
51,17,9.75,31.5,12.75
51,18,18.5,100.0,20.0
51,19,100.0,20.0,18.5
51,20,40.0,34.0,26.5
51,21,35.0,45.0,8.5
51,22,65.0,8.5,45.0
51,23,72.0,64.0,10.875
51,24,26.5,19.0,66.0
51,25,28.0,4.875,72.0
51,26,36.0,72.0,4.875
51,27,12.75,6.75,73.0
51,28,12.75,73.0,16.75
51,29,21.0,36.0,26.5
51,30,26.5,30.0,21.0
51,31,19.5,8.5,12.75
51,32,19.5,18.75,8.5
51,33,33.5,19.75,100.0
51,34,15.5,100.0,19.75
52,0,30.0,67.0,35.0
52,1,9.0,33.0,43.0
52,2,43.0,33.0,21.0
52,3,14.0,47.5,65.0
52,4,19.5,36.5,30.0
52,5,30.0,28.5,19.5
52,6,31.0,47.0,18.0
52,7,47.0,69.0,18.0
52,8,33.0,41.5,30.0
52,9,33.0,30.0,15.5
52,10,51.0,17.5,18.0
52,11,53.0,18.0,24.5
52,12,31.0,32.0,40.0
52,13,20.0,65.0,43.0
52,14,23.0,69.0,41.0
52,15,20.0,65.0,18.5
52,16,65.0,38.5,20.0
52,17,38.0,20.0,15.5
52,18,20.0,15.5,62.0
52,19,41.0,9.0,36.5
52,20,9.0,32.5,41.0
52,21,18.0,8.25,53.0
52,22,16.25,18.0,53.0
52,23,21.5,69.0,10.0
52,24,21.5,69.0,22.0
52,25,47.5,16.0,19.5
52,26,45.5,16.0,47.5
52,27,16.0,32.0,31.0
52,28,44.0,32.0,31.0
52,29,7.0,35.5,51.0
52,30,11.0,51.0,35.5
52,31,19.5,63.0,20.0
52,32,37.0,20.0,19.5
52,33,32.0,69.0,18.75
52,34,32.0,18.75,69.0
53,0,65.0,48.0,30.0
53,1,38.5,59.0,8.0
53,2,48.0,65.0,21.0
53,3,65.0,48.0,21.0
53,4,14.5,40.0,48.0
53,5,48.0,20.5,40.0
53,6,44.0,14.5,42.0
53,7,44.0,14.5,58.0
53,8,38.5,59.0,12.0
53,9,59.0,8.0,38.5
53,10,16.0,52.0,28.0
53,11,41.0,18.0,50.0
53,12,41.0,10.0,50.0
53,13,61.0,20.5,44.0
53,14,35.0,32.0,26.0
53,15,32.0,20.5,22.0
53,16,50.0,27.5,28.0
53,17,13.5,50.0,28.0
53,18,7.0,72.0,52.0
53,19,49.0,52.0,12.0
53,20,12.0,20.5,52.0
53,21,52.0,30.5,12.0
53,22,8.0,14.5,32.0
53,23,14.0,14.5,32.0
53,24,14.0,41.0,59.0
53,25,41.0,59.0,14.0
53,26,14.0,20.5,39.0
53,27,20.5,59.0,13.0
53,28,15.0,20.5,59.0
53,29,20.5,39.0,9.0
53,30,20.5,21.0,39.0
53,31,44.0,36.0,17.0
53,32,26.0,52.0,9.0
53,33,46.0,52.0,9.0
53,34,30.0,17.0,64.0
53,35,14.0,17.0,64.0
54,0,16.0,100.0,50.0
54,1,50.0,42.0,60.0
54,2,52.0,50.0,26.0
54,3,58.0,42.0,50.0
54,4,58.0,25.0,18.0
54,5,18.0,25.0,58.0
54,6,44.5,50.0,74.0
54,7,35.0,37.0,74.0
54,8,37.0,15.0,74.0
54,9,50.0,24.0,26.0
54,10,74.0,50.0,8.25
54,11,10.25,74.0,50.0
54,12,26.0,50.0,32.0
54,13,16.0,26.0,50.0
54,14,74.0,22.0,24.0
54,15,24.0,28.0,74.0
55,0,12.5,66.0,66.0
55,1,30.5,100.0,42.0
55,2,34.0,35.0,38.0
55,3,66.0,18.0,30.5
55,4,34.0,17.5,36.0
55,5,100.0,46.0,7.5
55,6,36.0,25.5,21.0
55,7,13.0,25.5,36.0
55,8,28.5,16.0,29.0
55,9,28.5,43.5,16.0
55,10,16.0,69.0,28.5
55,11,17.75,28.5,16.0
55,12,43.0,30.0,20.0
55,13,30.0,43.0,14.0
55,14,19.0,34.0,22.5
55,15,19.0,34.0,14.5
55,16,42.0,8.25,60.0
55,17,40.0,8.25,42.0
55,18,33.0,100.0,9.5
55,19,13.0,100.0,9.5
55,20,8.0,36.5,100.0
55,21,100.0,8.0,20.5
55,22,17.25,16.0,31.0
55,23,16.0,11.25,31.0
55,24,100.0,18.25,14.0
55,25,16.0,16.25,9.75
55,26,9.75,16.0,12.25
55,27,66.0,15.25,48.0
55,28,66.0,48.0,15.25
55,29,11.5,34.0,63.0
55,30,34.0,63.0,7.5
55,31,41.0,46.0,17.0
55,32,9.5,62.0,34.0
55,33,34.0,62.0,25.5
55,34,59.0,7.5,46.0
55,35,59.0,9.5,46.0
55,36,28.0,18.25,29.0
55,37,71.0,28.0,18.25
56,0,10.75,100.0,100.0
56,1,15.5,100.0,35.0
56,2,15.5,100.0,65.0
56,3,42.0,39.0,100.0
56,4,10.75,52.0,100.0
56,5,48.0,10.75,100.0
56,6,62.0,42.0,61.0
56,7,42.0,61.0,38.0
56,8,21.0,100.0,32.0
56,9,21.0,100.0,68.0
57,0,23.5,27.5,33.0
57,1,45.5,9.5,23.5
57,2,23.5,45.5,23.5
57,3,15.5,73.0,45.5
57,4,31.0,100.0,22.0
57,5,18.5,50.0,30.75
57,6,22.75,11.75,73.0
57,7,11.75,73.0,22.75
57,8,6.25,30.75,50.0
57,9,12.25,30.75,50.0
57,10,67.0,35.5,19.5
57,11,56.0,100.0,9.5
57,12,45.0,35.25,19.875
57,13,42.0,22.0,31.0
57,14,58.0,22.0,31.0
57,15,13.875,35.25,11.5
57,16,48.5,49.5,29.5
57,17,48.5,49.5,25.5
57,18,69.0,27.0,15.5
57,19,13.875,17.625,33.5
57,20,13.875,17.625,33.5
57,21,7.75,100.0,56.0
57,22,56.0,100.0,13.75
57,23,19.5,43.5,27.5
57,24,19.5,23.5,27.5
57,25,67.0,37.0,5.75
57,26,13.75,67.0,37.0
57,27,69.0,17.5,7.5
57,28,17.5,19.5,69.0
57,29,45.0,33.75,5.625
57,30,7.625,33.75,45.0
57,31,29.25,45.0,15.75
57,32,15.75,45.0,19.25
57,33,45.5,5.75,49.5
57,34,45.5,23.5,5.75
57,35,18.5,31.0,18.75
57,36,69.0,18.5,18.75
58,0,46.0,12.5,100.0
